token,count,first_token_count,candidate_score
cpsm,2,1,2.1972245773362196
tast,2,1,2.1972245773362196
slimline,2,1,2.1972245773362196
7912g,2,1,2.1972245773362196
1595r5g,2,1,2.1972245773362196
eight,2,1,2.1972245773362196
gst,2,1,2.1972245773362196
packaged,2,1,2.1972245773362196
sntc,2,1,2.1972245773362196
marathon,2,1,2.1972245773362196
forno,2,1,2.1972245773362196
sdav0251a,2,1,2.1972245773362196
lavori,2,1,2.1972245773362196
converged,2,1,2.1972245773362196
e2712,2,1,2.1972245773362196
fas2650,2,1,2.1972245773362196
attivazione,2,1,2.1972245773362196
protector,2,1,2.1972245773362196
disinfestazione,2,1,2.1972245773362196
intersight,2,1,2.1972245773362196
sedile,2,1,2.1972245773362196
dlt,2,1,2.1972245773362196
multisite,2,1,2.1972245773362196
movi,2,1,2.1972245773362196
bitsensor,2,1,2.1972245773362196
vcs,2,1,2.1972245773362196
antenne,2,1,2.1972245773362196
locazione,2,1,2.1972245773362196
2port,2,1,2.1972245773362196
partnerselect,2,1,2.1972245773362196
lithium,2,1,2.1972245773362196
mcu,2,1,2.1972245773362196
flexpod,2,1,2.1972245773362196
24gb,2,1,2.1972245773362196
fas8200,2,1,2.1972245773362196
break,2,1,2.1972245773362196
notification,2,1,2.1972245773362196
rps2300,2,1,2.1972245773362196
fortiantenna,2,1,2.1972245773362196
nxos,2,1,2.1972245773362196
aac,2,1,2.1972245773362196
kirk,2,1,2.1972245773362196
c9800,2,1,2.1972245773362196
fortitoken,2,1,2.1972245773362196
enables,2,1,2.1972245773362196
tenable,2,1,2.1972245773362196
rj10,2,1,2.1972245773362196
visione,2,1,2.1972245773362196
snodi,2,1,2.1972245773362196
sdav0351a,2,1,2.1972245773362196
protezioni,2,1,2.1972245773362196
12w,2,1,2.1972245773362196
posizionamento,2,1,2.1972245773362196
exertis,2,1,2.1972245773362196
tubet,2,1,2.1972245773362196
cdb,2,1,2.1972245773362196
tera,2,1,2.1972245773362196
codici,2,1,2.1972245773362196
mg350,2,1,2.1972245773362196
store,2,1,2.1972245773362196
corner,2,1,2.1972245773362196
slm,2,1,2.1972245773362196
rdr,2,1,2.1972245773362196
t8120,2,1,2.1972245773362196
rubber,2,1,2.1972245773362196
commutatore,2,1,2.1972245773362196
z87,2,1,2.1972245773362196
sic,2,1,2.1972245773362196
instant,2,1,2.1972245773362196
battiscopa,2,1,2.1972245773362196
ipc,2,1,2.1972245773362196
3185y,2,1,2.1972245773362196
trans,2,1,2.1972245773362196
daikin,2,1,2.1972245773362196
stealth,2,1,2.1972245773362196
dialog,2,1,2.1972245773362196
trial,2,1,2.1972245773362196
yoga,2,1,2.1972245773362196
contenimento,2,1,2.1972245773362196
cse,2,1,2.1972245773362196
refurb,2,1,2.1972245773362196
pulse,2,1,2.1972245773362196
class6patch,2,1,2.1972245773362196
e645p1214,2,1,2.1972245773362196
thunderbolt,2,1,2.1972245773362196
distributore,2,1,2.1972245773362196
e5520,2,1,2.1972245773362196
premise,2,1,2.1972245773362196
cyclades,2,1,2.1972245773362196
t8154,2,1,2.1972245773362196
obiettivo,2,1,2.1972245773362196
m2035,2,1,2.1972245773362196
surge,2,1,2.1972245773362196
isolation,2,1,2.1972245773362196
nottolino,2,1,2.1972245773362196
compressor,2,1,2.1972245773362196
predisposizione,2,1,2.1972245773362196
multisync,2,1,2.1972245773362196
frontalino,2,1,2.1972245773362196
tu6004,2,1,2.1972245773362196
canon,2,1,2.1972245773362196
dx168,2,1,2.1972245773362196
modifica,2,1,2.1972245773362196
aff8020,2,1,2.1972245773362196
rittal,2,1,2.1972245773362196
copri,2,1,2.1972245773362196
q3819,2,1,2.1972245773362196
squadrette,2,1,2.1972245773362196
rj11,2,1,2.1972245773362196
biamp,2,1,2.1972245773362196
biometrico,2,1,2.1972245773362196
diris,2,1,2.1972245773362196
audac,2,1,2.1972245773362196
lavabo,2,1,2.1972245773362196
a0200q42,2,1,2.1972245773362196
poc,2,1,2.1972245773362196
spp110,2,1,2.1972245773362196
e350,2,1,2.1972245773362196
stanley,2,1,2.1972245773362196
aggiunta,2,1,2.1972245773362196
busbar,2,1,2.1972245773362196
exch,2,1,2.1972245773362196
aspiratore,2,1,2.1972245773362196
flange,2,1,2.1972245773362196
linkproof,2,1,2.1972245773362196
cappello,2,1,2.1972245773362196
microcloud,2,1,2.1972245773362196
cap0331p,2,1,2.1972245773362196
vaschetta,2,1,2.1972245773362196
digi,2,1,2.1972245773362196
crystal,2,1,2.1972245773362196
yale,2,1,2.1972245773362196
liquido,2,1,2.1972245773362196
1573a,2,1,2.1972245773362196
profilato,2,1,2.1972245773362196
cercafase,2,1,2.1972245773362196
600g2,2,1,2.1972245773362196
traversi,2,1,2.1972245773362196
hd3450,2,1,2.1972245773362196
termometro,2,1,2.1972245773362196
combination,2,1,2.1972245773362196
bacnet,2,1,2.1972245773362196
rpi4,2,1,2.1972245773362196
serrature,2,1,2.1972245773362196
dl36x,2,1,2.1972245773362196
thinox4pc,2,1,2.1972245773362196
shipment,2,1,2.1972245773362196
zbk,2,1,2.1972245773362196
psp1,2,1,2.1972245773362196
sportello,2,1,2.1972245773362196
gola,2,1,2.1972245773362196
crono,2,1,2.1972245773362196
armad,2,1,2.1972245773362196
fotoconduttore,2,1,2.1972245773362196
pos,7,0,2.0794415416798357
wuxga,7,0,2.0794415416798357
tel,7,0,2.0794415416798357
interna,7,0,2.0794415416798357
coassiale,7,0,2.0794415416798357
cdc,7,0,2.0794415416798357
p800,7,0,2.0794415416798357
usable,7,0,2.0794415416798357
30mt,7,0,2.0794415416798357
ltsc,7,0,2.0794415416798357
ssl,7,0,2.0794415416798357
scaler,7,0,2.0794415416798357
ctrl,7,0,2.0794415416798357
pve,7,0,2.0794415416798357
h2000xl800xp800,7,0,2.0794415416798357
rapido,7,0,2.0794415416798357
lightfinder,7,0,2.0794415416798357
10000a,7,0,2.0794415416798357
resina,7,0,2.0794415416798357
ik10,7,0,2.0794415416798357
play,7,0,2.0794415416798357
i350,7,0,2.0794415416798357
dn100,7,0,2.0794415416798357
pn16,7,0,2.0794415416798357
3200mhz,7,0,2.0794415416798357
300w,7,0,2.0794415416798357
clear,7,0,2.0794415416798357
cords,7,0,2.0794415416798357
gang,7,0,2.0794415416798357
hlg,7,0,2.0794415416798357
matrix,7,0,2.0794415416798357
gradi,7,0,2.0794415416798357
913w,7,0,2.0794415416798357
aggiuntiva,7,0,2.0794415416798357
each,7,0,2.0794415416798357
program,7,0,2.0794415416798357
cacciaviti,7,0,2.0794415416798357
motor,7,0,2.0794415416798357
2x2,7,0,2.0794415416798357
longlife,7,0,2.0794415416798357
16mm,7,0,2.0794415416798357
teams,7,0,2.0794415416798357
1310nm,7,0,2.0794415416798357
dimension,7,0,2.0794415416798357
impact,7,0,2.0794415416798357
forata,7,0,2.0794415416798357
modulante,7,0,2.0794415416798357
1x4gb,7,0,2.0794415416798357
m5sx,7,0,2.0794415416798357
acrd,7,0,2.0794415416798357
grade,7,0,2.0794415416798357
a400,7,0,2.0794415416798357
9132t,7,0,2.0794415416798357
15u,7,0,2.0794415416798357
lcapc,7,0,2.0794415416798357
12x960gb,7,0,2.0794415416798357
4800mt,7,0,2.0794415416798357
om2,7,0,2.0794415416798357
2x15,7,0,2.0794415416798357
manod,7,0,2.0794415416798357
3af,7,0,2.0794415416798357
connections,7,0,2.0794415416798357
riscaldamento,7,0,2.0794415416798357
lr4,7,0,2.0794415416798357
valid,7,0,2.0794415416798357
mean,7,0,2.0794415416798357
1070mm,7,0,2.0794415416798357
remoto,7,0,2.0794415416798357
without,7,0,2.0794415416798357
learning,7,0,2.0794415416798357
20mt,7,0,2.0794415416798357
string,7,0,2.0794415416798357
500v,7,0,2.0794415416798357
microfonico,7,0,2.0794415416798357
40g,7,0,2.0794415416798357
2400mhz,7,0,2.0794415416798357
gen5,7,0,2.0794415416798357
2933mhz,7,0,2.0794415416798357
bidi,7,0,2.0794415416798357
chiavi,7,0,2.0794415416798357
peru,7,0,2.0794415416798357
sez,7,0,2.0794415416798357
inspection,7,0,2.0794415416798357
body,7,0,2.0794415416798357
nodes,7,0,2.0794415416798357
protect,7,0,2.0794415416798357
8ge,7,0,2.0794415416798357
diretta,7,0,2.0794415416798357
channels,7,0,2.0794415416798357
opera,7,0,2.0794415416798357
laptop,7,0,2.0794415416798357
crac,7,0,2.0794415416798357
5mb,7,0,2.0794415416798357
enter,7,0,2.0794415416798357
offer,7,0,2.0794415416798357
analyzer,7,0,2.0794415416798357
naturale,7,0,2.0794415416798357
ottone,7,0,2.0794415416798357
vista,7,0,2.0794415416798357
userlicense12,7,0,2.0794415416798357
meters,7,0,2.0794415416798357
dot,7,0,2.0794415416798357
slx,7,0,2.0794415416798357
fancoil,7,0,2.0794415416798357
250vac,7,0,2.0794415416798357
partition,7,0,2.0794415416798357
termorestringenti,7,0,2.0794415416798357
return,7,0,2.0794415416798357
305m,7,0,2.0794415416798357
2ah,7,0,2.0794415416798357
pensile,7,0,2.0794415416798357
colour,7,0,2.0794415416798357
party,7,0,2.0794415416798357
tiering,7,0,2.0794415416798357
3rd,7,0,2.0794415416798357
tc8,7,0,2.0794415416798357
iso,7,0,2.0794415416798357
replace,7,0,2.0794415416798357
cld,7,0,2.0794415416798357
1x1,7,0,2.0794415416798357
3g1,7,0,2.0794415416798357
screens,7,0,2.0794415416798357
traffic,7,0,2.0794415416798357
mezz,7,0,2.0794415416798357
stp300,7,0,2.0794415416798357
displays,7,0,2.0794415416798357
exec,7,0,2.0794415416798357
morsetti,7,0,2.0794415416798357
valvole,7,0,2.0794415416798357
mounted,7,0,2.0794415416798357
provides,7,0,2.0794415416798357
vlc,7,0,2.0794415416798357
poliestere,6,0,1.9459101490553132
punti,6,0,1.9459101490553132
areata,6,0,1.9459101490553132
imm,6,0,1.9459101490553132
12x10tb,6,0,1.9459101490553132
9148s,6,0,1.9459101490553132
must,6,0,1.9459101490553132
b200,6,0,1.9459101490553132
ocp3,6,0,1.9459101490553132
900mm,6,0,1.9459101490553132
sink,6,0,1.9459101490553132
watt,6,0,1.9459101490553132
competitive,6,0,1.9459101490553132
swap,6,0,1.9459101490553132
36m,6,0,1.9459101490553132
view,6,0,1.9459101490553132
1ghz,6,0,1.9459101490553132
integration,6,0,1.9459101490553132
3ghz,6,0,1.9459101490553132
yrs,6,0,1.9459101490553132
alla,6,0,1.9459101490553132
managing,6,0,1.9459101490553132
operating,6,0,1.9459101490553132
10km,6,0,1.9459101490553132
universali,6,0,1.9459101490553132
fondo,6,0,1.9459101490553132
1000mm,6,0,1.9459101490553132
smooth,6,0,1.9459101490553132
g10,6,0,1.9459101490553132
antincendio,6,0,1.9459101490553132
tsw,6,0,1.9459101490553132
tc10,6,0,1.9459101490553132
comm,6,0,1.9459101490553132
this,6,0,1.9459101490553132
necessario,6,0,1.9459101490553132
bob,6,0,1.9459101490553132
plugs,6,0,1.9459101490553132
retro,6,0,1.9459101490553132
10tb,6,0,1.9459101490553132
seats,6,0,1.9459101490553132
tilt,6,0,1.9459101490553132
mkii,6,0,1.9459101490553132
aux,6,0,1.9459101490553132
pcap,6,0,1.9459101490553132
expandable,6,0,1.9459101490553132
engineer,6,0,1.9459101490553132
tracker,6,0,1.9459101490553132
2960s,6,0,1.9459101490553132
dev,6,0,1.9459101490553132
conns,6,0,1.9459101490553132
amplificato,6,0,1.9459101490553132
ltp,6,0,1.9459101490553132
password,6,0,1.9459101490553132
pacco,6,0,1.9459101490553132
italiana,6,0,1.9459101490553132
pixel,6,0,1.9459101490553132
10c,6,0,1.9459101490553132
1x4,6,0,1.9459101490553132
4mb,6,0,1.9459101490553132
conduttori,6,0,1.9459101490553132
telescopico,6,0,1.9459101490553132
2x10w,6,0,1.9459101490553132
haze,6,0,1.9459101490553132
4pt,6,0,1.9459101490553132
riunione,6,0,1.9459101490553132
4mmq,6,0,1.9459101490553132
mlb,6,0,1.9459101490553132
datacenter,6,0,1.9459101490553132
2667mhz,6,0,1.9459101490553132
3x38,6,0,1.9459101490553132
cma,6,0,1.9459101490553132
ch10,6,0,1.9459101490553132
well,6,0,1.9459101490553132
15w,6,0,1.9459101490553132
videoconferenza,6,0,1.9459101490553132
programmazione,6,0,1.9459101490553132
professionale,6,0,1.9459101490553132
marrone,6,0,1.9459101490553132
25mt,6,0,1.9459101490553132
req,6,0,1.9459101490553132
48gbs,6,0,1.9459101490553132
8mm,6,0,1.9459101490553132
under,6,0,1.9459101490553132
15mt,6,0,1.9459101490553132
wallmount,6,0,1.9459101490553132
svga,6,0,1.9459101490553132
casse,6,0,1.9459101490553132
splice,6,0,1.9459101490553132
panels,6,0,1.9459101490553132
car,6,0,1.9459101490553132
stack,6,0,1.9459101490553132
engine,6,0,1.9459101490553132
fhd,6,0,1.9459101490553132
cntrlr,6,0,1.9459101490553132
ermetico,6,0,1.9459101490553132
webscale,6,0,1.9459101490553132
amplifier,6,0,1.9459101490553132
assets,6,0,1.9459101490553132
250mm,6,0,1.9459101490553132
160a,6,0,1.9459101490553132
vuoto,6,0,1.9459101490553132
dadi,6,0,1.9459101490553132
messa,6,0,1.9459101490553132
movimento,6,0,1.9459101490553132
ult,6,0,1.9459101490553132
plasma,6,0,1.9459101490553132
ebo,6,0,1.9459101490553132
italian,6,0,1.9459101490553132
apexcentral,6,0,1.9459101490553132
tech,6,0,1.9459101490553132
a01,6,0,1.9459101490553132
4x960gb,6,0,1.9459101490553132
hdgear,6,0,1.9459101490553132
allagamento,6,0,1.9459101490553132
10w,6,0,1.9459101490553132
100w,6,0,1.9459101490553132
tri,6,0,1.9459101490553132
elettrici,6,0,1.9459101490553132
cdr,6,0,1.9459101490553132
lice,6,0,1.9459101490553132
bifacciale,6,0,1.9459101490553132
48p,6,0,1.9459101490553132
profondo,6,0,1.9459101490553132
prot,6,0,1.9459101490553132
fxs,6,0,1.9459101490553132
controsoffitto,6,0,1.9459101490553132
vandal,6,0,1.9459101490553132
gov,6,0,1.9459101490553132
208v,6,0,1.9459101490553132
24vcc,6,0,1.9459101490553132
field,6,0,1.9459101490553132
segnale,6,0,1.9459101490553132
ral9005,6,0,1.9459101490553132
ill,6,0,1.9459101490553132
autoindirizzabile,6,0,1.9459101490553132
wirel,6,0,1.9459101490553132
setting,6,0,1.9459101490553132
supplementari,6,0,1.9459101490553132
loading,6,0,1.9459101490553132
256d,6,0,1.9459101490553132
h2000,6,0,1.9459101490553132
mgig,6,0,1.9459101490553132
64f,6,0,1.9459101490553132
combinata,6,0,1.9459101490553132
promo,6,0,1.9459101490553132
passo,6,0,1.9459101490553132
umidit,6,0,1.9459101490553132
machine,6,0,1.9459101490553132
analytics,6,0,1.9459101490553132
upfront,6,0,1.9459101490553132
farfalla,6,0,1.9459101490553132
18m,6,0,1.9459101490553132
20ma,6,0,1.9459101490553132
public,6,0,1.9459101490553132
rfid,6,0,1.9459101490553132
laterale,6,0,1.9459101490553132
misura,6,0,1.9459101490553132
prestazioni,6,0,1.9459101490553132
second,6,0,1.9459101490553132
lora,6,0,1.9459101490553132
srvc,6,0,1.9459101490553132
giunti,6,0,1.9459101490553132
mpo12,6,0,1.9459101490553132
6in,6,0,1.9459101490553132
32c,6,0,1.9459101490553132
rivelatori,6,0,1.9459101490553132
infra,6,0,1.9459101490553132
18u,6,0,1.9459101490553132
ritorno,6,0,1.9459101490553132
600x400,6,0,1.9459101490553132
75w,6,0,1.9459101490553132
6ka,6,0,1.9459101490553132
300ma,6,0,1.9459101490553132
mmq,6,0,1.9459101490553132
voce,6,0,1.9459101490553132
4x10g,6,0,1.9459101490553132
assistance,6,0,1.9459101490553132
monofase,6,0,1.9459101490553132
linee,6,0,1.9459101490553132
tower,6,0,1.9459101490553132
tweeter,6,0,1.9459101490553132
organizer,6,0,1.9459101490553132
fast,6,0,1.9459101490553132
waf,6,0,1.9459101490553132
ita,6,0,1.9459101490553132
c6a,6,0,1.9459101490553132
chiuso,6,0,1.9459101490553132
annex,6,0,1.9459101490553132
plastico,6,0,1.9459101490553132
twinax,6,0,1.9459101490553132
mute,6,0,1.9459101490553132
mpp,6,0,1.9459101490553132
aerosol,6,0,1.9459101490553132
firmware,6,0,1.9459101490553132
dal,6,0,1.9459101490553132
come,6,0,1.9459101490553132
employee,6,0,1.9459101490553132
ore,6,0,1.9459101490553132
ier,6,0,1.9459101490553132
led20s,6,0,1.9459101490553132
win7pro,6,0,1.9459101490553132
lung,6,0,1.9459101490553132
ottiche,6,0,1.9459101490553132
125khz,6,0,1.9459101490553132
wht,6,0,1.9459101490553132
conforme,6,0,1.9459101490553132
nebs,6,0,1.9459101490553132
bipasso,6,0,1.9459101490553132
dinamico,6,0,1.9459101490553132
2666mhz,6,0,1.9459101490553132
cage,6,0,1.9459101490553132
guard,6,0,1.9459101490553132
p7450,6,0,1.9459101490553132
7dbi,6,0,1.9459101490553132
magnetot,6,0,1.9459101490553132
25gb,6,0,1.9459101490553132
800x800,6,0,1.9459101490553132
transmitter,6,0,1.9459101490553132
enhmnt,6,0,1.9459101490553132
montato,6,0,1.9459101490553132
cartongesso,6,0,1.9459101490553132
industriale,6,0,1.9459101490553132
h1200,6,0,1.9459101490553132
4pz,6,0,1.9459101490553132
5dbi,6,0,1.9459101490553132
litio,6,0,1.9459101490553132
8mt,6,0,1.9459101490553132
grado,6,0,1.9459101490553132
35mm,6,0,1.9459101490553132
ioc,5,0,1.791759469228055
quadrato,5,0,1.791759469228055
6as,5,0,1.791759469228055
elettrico,5,0,1.791759469228055
bordo,5,0,1.791759469228055
f03,5,0,1.791759469228055
onboard,5,0,1.791759469228055
impulsi,5,0,1.791759469228055
terminated,5,0,1.791759469228055
delegato,5,0,1.791759469228055
floor,5,0,1.791759469228055
equal,5,0,1.791759469228055
sat,5,0,1.791759469228055
harness,5,0,1.791759469228055
bip,5,0,1.791759469228055
lam,5,0,1.791759469228055
4ss,5,0,1.791759469228055
ap1530,5,0,1.791759469228055
5pz,5,0,1.791759469228055
3dbi,5,0,1.791759469228055
ctrlr,5,0,1.791759469228055
puls,5,0,1.791759469228055
2552a,5,0,1.791759469228055
aps,5,0,1.791759469228055
upc,5,0,1.791759469228055
illumination,5,0,1.791759469228055
ide,5,0,1.791759469228055
6mmq,5,0,1.791759469228055
optimizedir,5,0,1.791759469228055
multimediale,5,0,1.791759469228055
1mm,5,0,1.791759469228055
stagger,5,0,1.791759469228055
7mt,5,0,1.791759469228055
spectrum,5,0,1.791759469228055
v14,5,0,1.791759469228055
awg24,5,0,1.791759469228055
270w,5,0,1.791759469228055
8vdc,5,0,1.791759469228055
piatto,5,0,1.791759469228055
100a,5,0,1.791759469228055
facility,5,0,1.791759469228055
ls0h,5,0,1.791759469228055
boundary,5,0,1.791759469228055
runner,5,0,1.791759469228055
35w,5,0,1.791759469228055
450mm,5,0,1.791759469228055
basics,5,0,1.791759469228055
circolare,5,0,1.791759469228055
slave,5,0,1.791759469228055
elettricisti,5,0,1.791759469228055
pipe,5,0,1.791759469228055
sola,5,0,1.791759469228055
pma,5,0,1.791759469228055
mpeg4,5,0,1.791759469228055
des,5,0,1.791759469228055
8mb,5,0,1.791759469228055
c14m,5,0,1.791759469228055
nat,5,0,1.791759469228055
h74,5,0,1.791759469228055
human,5,0,1.791759469228055
40mm,5,0,1.791759469228055
ante,5,0,1.791759469228055
fonia,5,0,1.791759469228055
through,5,0,1.791759469228055
stop,5,0,1.791759469228055
sfera,5,0,1.791759469228055
frontali,5,0,1.791759469228055
dn20,5,0,1.791759469228055
pulizia,5,0,1.791759469228055
w7p64,5,0,1.791759469228055
x10,5,0,1.791759469228055
prp,5,0,1.791759469228055
rivelazione,5,0,1.791759469228055
sense,5,0,1.791759469228055
fror16,5,0,1.791759469228055
xtend,5,0,1.791759469228055
vento,5,0,1.791759469228055
20kw,5,0,1.791759469228055
12a,5,0,1.791759469228055
microregolazioni,5,0,1.791759469228055
dig,5,0,1.791759469228055
rotazione,5,0,1.791759469228055
emmc,5,0,1.791759469228055
cortex,5,0,1.791759469228055
transfer,5,0,1.791759469228055
coax,5,0,1.791759469228055
54m,5,0,1.791759469228055
lisce,5,0,1.791759469228055
strings,5,0,1.791759469228055
16x,5,0,1.791759469228055
avanzato,5,0,1.791759469228055
20nm,5,0,1.791759469228055
400x400,5,0,1.791759469228055
x52,5,0,1.791759469228055
uplink,5,0,1.791759469228055
awg23,5,0,1.791759469228055
ventilato,5,0,1.791759469228055
insights,5,0,1.791759469228055
capable,5,0,1.791759469228055
37u,5,0,1.791759469228055
tecnica,5,0,1.791759469228055
med,5,0,1.791759469228055
zincati,5,0,1.791759469228055
vas,5,0,1.791759469228055
12vcc,5,0,1.791759469228055
feeds,5,0,1.791759469228055
indicator,5,0,1.791759469228055
nvx,5,0,1.791759469228055
rcbo,5,0,1.791759469228055
cisa,5,0,1.791759469228055
perform,5,0,1.791759469228055
ccs,5,0,1.791759469228055
phillips,5,0,1.791759469228055
housing,5,0,1.791759469228055
admin,5,0,1.791759469228055
pg21,5,0,1.791759469228055
modicon,5,0,1.791759469228055
m168,5,0,1.791759469228055
sadrin,5,0,1.791759469228055
grigliata,5,0,1.791759469228055
superficie,5,0,1.791759469228055
45mb,5,0,1.791759469228055
processing,5,0,1.791759469228055
daily,5,0,1.791759469228055
size,5,0,1.791759469228055
domains,5,0,1.791759469228055
raffreddamento,5,0,1.791759469228055
investigation,5,0,1.791759469228055
gs8e,5,0,1.791759469228055
incoming,5,0,1.791759469228055
3ft,5,0,1.791759469228055
requests,5,0,1.791759469228055
230vac,5,0,1.791759469228055
205w,5,0,1.791759469228055
forensics,5,0,1.791759469228055
prevent,5,0,1.791759469228055
dac,5,0,1.791759469228055
safety,5,0,1.791759469228055
giorni,5,0,1.791759469228055
reach,5,0,1.791759469228055
tele,5,0,1.791759469228055
